,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
228,1893423406965760441,Sat Feb 22 22:11:32 +0000 2025,0,Pertamina bener-bener nunjukin dukungannya ke UMKM guys Lewat PFpreneur mereka Dorong Ribuan UMKM Berkarya. Mantap https://t.co/jsk2vnyhzD,1893423406965760441,,,in,,0,0,0,https://x.com/undefined/status/1893423406965760441,1566138534,
229,1893423333632524572,Sat Feb 22 22:11:15 +0000 2025,0,Program PFpreneur dari Pertamina adalah salah satu inisiatif yang bertujuan untuk mendorong ribuan UMKM agar lebih berkembang dan berdaya saing. melalui program ini memberikan berbagai bentuk dukungan termasuk pelatihan kewirausahaan pendampingan bisnis https://t.co/v2yr7AeF9Q,1893423333632524572,,,in,,0,0,0,https://x.com/undefined/status/1893423333632524572,1305147217003466752,
230,1893423281186742633,Sat Feb 22 22:11:02 +0000 2025,0,Pertamina lewat PFpreneur terus ngegas ribuan UMKM buat berkembang dan makin kreatif! Dukungan penuh biar usaha lokal naik kelas! https://t.co/VaVY9TDgwn,1893423281186742633,,,in,,0,0,0,https://x.com/undefined/status/1893423281186742633,1305147217003466752,
231,1893423237150974160,Sat Feb 22 22:10:52 +0000 2025,0,Lewat PFpreneur Pertamina Dorong Ribuan UMKM Berkarya Langkah yang tepat nih https://t.co/VaVY9TDOlV,1893423237150974160,,,in,,0,0,0,https://x.com/undefined/status/1893423237150974160,1305147217003466752,
232,1893423190350909828,Sat Feb 22 22:10:41 +0000 2025,0,Lewat PFpreneur Pertamina Dorong Ribuan UMKM Berkarya Semoga semakin maju dan sukses https://t.co/v2yr7AeF9Q,1893423190350909828,,,in,,0,0,0,https://x.com/undefined/status/1893423190350909828,1305147217003466752,
233,1893419848967037169,Sat Feb 22 21:57:24 +0000 2025,0,Lewat PFpreneur Pertamina Dorong Ribuan UMKM Berkarya Melalui program ini Pertamina memberikan berbagai dukungan seperti pelatihan bisnis pendampingan akses permodalan serta peluang pemasaran. https://t.co/ajkgpkA6zA,1893419848967037169,,,in,,0,0,0,https://x.com/undefined/status/1893419848967037169,1821101660778983425,
234,1893419827919733115,Sat Feb 22 21:57:19 +0000 2025,0,Lewat PFpreneur Pertamina bantu ribuan UMKM untuk terus berkembang dan berkarya memberi mereka akses ke berbagai pelatihan dan peluang bisnis yang mendukung pertumbuhan usaha mereka. https://t.co/OSq3a3e5hv,1893419827919733115,,,in,,0,0,0,https://x.com/undefined/status/1893419827919733115,1821101660778983425,
235,1893419808898850916,Sat Feb 22 21:57:15 +0000 2025,0,Lewat program PFpreneur Pertamina secara aktif mendorong ribuan Usaha Mikro Kecil dan Menengah (UMKM) untuk terus berkarya meningkatkan daya saing serta berkontribusi dalam pertumbuhan ekonomi nasional. https://t.co/rjzYFwlqLb,1893419808898850916,,,in,,0,0,0,https://x.com/undefined/status/1893419808898850916,1821101660778983425,
236,1893419553214079312,Sat Feb 22 21:56:14 +0000 2025,0,Program PFpreneur dari Pertamina adalah salah satu inisiatif yang bertujuan untuk mendorong ribuan UMKM agar lebih berkembang dan berdaya saing. melalui program ini memberikan berbagai bentuk dukungan termasuk pelatihan kewirausahaan pendampingan bisnis https://t.co/MgySUfyBaX,1893419553214079312,,,in,,0,0,0,https://x.com/undefined/status/1893419553214079312,1821118125469007872,
237,1893419535920701876,Sat Feb 22 21:56:10 +0000 2025,0,Pertamina lewat PFpreneur terus ngegas ribuan UMKM buat berkembang dan makin kreatif! Dukungan penuh biar usaha lokal naik kelas! https://t.co/Ey8ppBOBxR,1893419535920701876,,,in,,0,0,0,https://x.com/undefined/status/1893419535920701876,1821118125469007872,
238,1893419518132920435,Sat Feb 22 21:56:05 +0000 2025,0,Lewat PFpreneur Pertamina Dorong Ribuan UMKM Berkarya Langkah yang tepat nih https://t.co/Ey8ppBP9np,1893419518132920435,,,in,,0,0,0,https://x.com/undefined/status/1893419518132920435,1821118125469007872,
239,1893419494418063864,Sat Feb 22 21:56:00 +0000 2025,0,Lewat PFpreneur Pertamina Dorong Ribuan UMKM Berkarya Semoga kedepannya bisa memotivasi yang lain untuk bisa lebih maju lagi https://t.co/6ekpRa6y0X,1893419494418063864,,,in,,0,0,0,https://x.com/undefined/status/1893419494418063864,1606976993647808513,
240,1893419490223731159,Sat Feb 22 21:55:59 +0000 2025,0,Lewat PFpreneur Pertamina Dorong Ribuan UMKM Berkarya Semoga semakin maju dan sukses https://t.co/MgySUfy3lp,1893419490223731159,,,in,,0,0,0,https://x.com/undefined/status/1893419490223731159,1821118125469007872,
241,1893419480015106349,Sat Feb 22 21:55:56 +0000 2025,0,Lewat PFpreneur Pertamina Dorong Ribuan UMKM Berkarya. Wow komitmennya buat dukung UMKM luar biasa semoga kedepan semua UMKM makin sukses dan naik kelas️ https://t.co/BtWZqRi6O5,1893419480015106349,,,in,,0,0,0,https://x.com/undefined/status/1893419480015106349,1606976993647808513,
242,1893419466966327311,Sat Feb 22 21:55:53 +0000 2025,0,Pertamina bener-bener nunjukin dukungannya ke UMKM guys Lewat PFpreneur mereka Dorong Ribuan UMKM Berkarya. Mantap https://t.co/8laWmPtZRg,1893419466966327311,,,in,,0,0,0,https://x.com/undefined/status/1893419466966327311,1606976993647808513,
243,1893419453821440048,Sat Feb 22 21:55:50 +0000 2025,0,Program PFpreneur dari Pertamina adalah salah satu inisiatif yang bertujuan untuk mendorong ribuan UMKM agar lebih berkembang dan berdaya saing. melalui program ini memberikan berbagai bentuk dukungan termasuk pelatihan kewirausahaan pendampingan bisnis https://t.co/TbfJJ4hIwr,1893419453821440048,,,in,,0,0,0,https://x.com/undefined/status/1893419453821440048,1606976993647808513,
244,1893419344295796980,Sat Feb 22 21:55:24 +0000 2025,0,Lewat PFpreneur Pertamina Dorong Ribuan UMKM Berkarya Melalui program ini Pertamina memberikan berbagai dukungan seperti pelatihan bisnis pendampingan akses permodalan serta peluang pemasaran. https://t.co/gP9ggO9IXs,1893419344295796980,,,in,,0,0,0,https://x.com/undefined/status/1893419344295796980,1606984840691462145,
245,1893419333767885275,Sat Feb 22 21:55:21 +0000 2025,0,Lewat PFpreneur Pertamina Dorong Ribuan UMKM Berkarya https://t.co/8JFSzpuDeC #EnergizingYou https://t.co/CLfDOAKCHQ,1893419333767885275,https://pbs.twimg.com/media/GkbG2IIXEAAbwTU.jpg,,in,,0,0,0,https://x.com/undefined/status/1893419333767885275,1821099257321099264,
246,1893419330957619478,Sat Feb 22 21:55:21 +0000 2025,0,Lewat PFpreneur Pertamina bantu ribuan UMKM untuk terus berkembang dan berkarya memberi mereka akses ke berbagai pelatihan dan peluang bisnis yang mendukung pertumbuhan usaha mereka. https://t.co/lUNX0r8NGa,1893419330957619478,,,in,,0,0,0,https://x.com/undefined/status/1893419330957619478,1606984840691462145,
247,1893419315212271686,Sat Feb 22 21:55:17 +0000 2025,0,Lewat program PFpreneur Pertamina secara aktif mendorong ribuan Usaha Mikro Kecil dan Menengah (UMKM) untuk terus berkarya meningkatkan daya saing serta berkontribusi dalam pertumbuhan ekonomi nasional. https://t.co/SPV6ZFEgVw,1893419315212271686,,,in,,0,0,0,https://x.com/undefined/status/1893419315212271686,1606984840691462145,
248,1893419302008807862,Sat Feb 22 21:55:14 +0000 2025,0,Wow Luar Biasa Loh Ini Lewat PFpreneur Pertamina Dorong Ribuan UMKM Berkarya MasyaAllah Banget Makasih Pertamina Sudah Banyak Kasih Ruang Untuk UMKM https://t.co/o9L8n8fZTP,1893419302008807862,,,in,,0,0,0,https://x.com/undefined/status/1893419302008807862,1606984840691462145,
249,1893256216626725296,Sat Feb 22 21:51:19 +0000 2025,0,@InfoJktCom Sangat mengapresiasi langkah Pertamina ini untuk mendukung kelancaran aktivitas masyarakat selama bulan suci,1893418318817828879,,InfoJktCom,in,,0,0,0,https://x.com/undefined/status/1893418318817828879,1848488427559460864,
250,1893256373741256887,Sat Feb 22 21:50:10 +0000 2025,0,@LahrianSyahilla Program PFpreneur yang diluncurkan oleh Pertamina memberikan harapan baru bagi perkembangan Usaha Mikro Kecil dan Menengah (UMKM) di Indonesia.,1893418027086942701,,LahrianSyahilla,in,,0,0,0,https://x.com/undefined/status/1893418027086942701,1848488427559460864,
251,1893256216626725296,Sat Feb 22 21:47:06 +0000 2025,0,@InfoJktCom Alhamdulillah Pertamina emg terbaik,1893417255284682907,,InfoJktCom,in,,0,0,0,https://x.com/undefined/status/1893417255284682907,1848485663471247360,
